category_slug,cloudinary_public_id,download_message,external_id,image_url,local_file,local_path,location_id,location_name,location_slug,location_status,photo_id,photo_index,photographer,photographer_url,provider,provider_page_url,source_url,status,thumbnail_url
cong-vien-vuon-hoa,danangtrip/locations/cong-vien-apec/loc-166__cong-vien-apec__p01,downloaded:448711,osm-way-675604354,https://images.pexels.com/photos/14021725/pexels-photo-14021725.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-166__cong-vien-apec__osm-way-675604354__p01__pexels-14021725.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-166__cong-vien-apec__osm-way-675604354__p01__pexels-14021725.jpg,166,Cong Vien APEC,cong-vien-apec,inactive,14021725,1,Quang Nguyen Vinh,https://www.pexels.com/@quang-nguyen-vinh-222549,pexels,https://www.pexels.com/photo/people-standing-near-the-apec-park-14021725/,https://www.openstreetmap.org/way/675604354,downloaded,https://images.pexels.com/photos/14021725/pexels-photo-14021725.jpeg?auto=compress&cs=tinysrgb&h=350
cong-vien-vuon-hoa,danangtrip/locations/cong-vien-bien-dong/loc-167__cong-vien-bien-dong__p01,downloaded:448711,osm-way-149699484,https://images.pexels.com/photos/14021725/pexels-photo-14021725.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-167__cong-vien-bien-dong__osm-way-149699484__p01__pexels-14021725.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-167__cong-vien-bien-dong__osm-way-149699484__p01__pexels-14021725.jpg,167,Cong vien Bien Dong,cong-vien-bien-dong,inactive,14021725,1,Quang Nguyen Vinh,https://www.pexels.com/@quang-nguyen-vinh-222549,pexels,https://www.pexels.com/photo/people-standing-near-the-apec-park-14021725/,https://www.openstreetmap.org/way/149699484,downloaded,https://images.pexels.com/photos/14021725/pexels-photo-14021725.jpeg?auto=compress&cs=tinysrgb&h=350
cong-vien-vuon-hoa,danangtrip/locations/cong-vien-nguyen-van-linh/loc-168__cong-vien-nguyen-van-linh__p01,downloaded:448711,osm-way-1254909519,https://images.pexels.com/photos/14021725/pexels-photo-14021725.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-168__cong-vien-nguyen-van-linh__osm-way-1254909519__p01__pexels-14021725.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-168__cong-vien-nguyen-van-linh__osm-way-1254909519__p01__pexels-14021725.jpg,168,Cong vien Nguyen Van Linh,cong-vien-nguyen-van-linh,inactive,14021725,1,Quang Nguyen Vinh,https://www.pexels.com/@quang-nguyen-vinh-222549,pexels,https://www.pexels.com/photo/people-standing-near-the-apec-park-14021725/,https://www.openstreetmap.org/way/1254909519,downloaded,https://images.pexels.com/photos/14021725/pexels-photo-14021725.jpeg?auto=compress&cs=tinysrgb&h=350
am-thuc-dia-phuong,danangtrip/locations/cut-lon-me-ba-lanh/loc-169__cut-lon-me-ba-lanh__p01,downloaded:423466,osm-node-6152615685,https://images.pexels.com/photos/33970485/pexels-photo-33970485.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-169__cut-lon-me-ba-lanh__osm-node-6152615685__p01__pexels-33970485.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-169__cut-lon-me-ba-lanh__osm-node-6152615685__p01__pexels-33970485.jpg,169,Cut lon me Ba Lanh,cut-lon-me-ba-lanh,inactive,33970485,1,Kirandeep Singh Walia,https://www.pexels.com/@kirandeepsingh,pexels,https://www.pexels.com/photo/bustling-meat-market-scene-in-da-nang-vietnam-33970485/,https://www.openstreetmap.org/node/6152615685,downloaded,https://images.pexels.com/photos/33970485/pexels-photo-33970485.jpeg?auto=compress&cs=tinysrgb&h=350
khach-san-homestay,danangtrip/locations/dai-long-hotel/loc-170__dai-long-hotel__p01,downloaded:501538,osm-node-4326820491,https://images.pexels.com/photos/5273872/pexels-photo-5273872.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-170__dai-long-hotel__osm-node-4326820491__p01__pexels-5273872.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-170__dai-long-hotel__osm-node-4326820491__p01__pexels-5273872.jpg,170,Dai Long hotel,dai-long-hotel,inactive,5273872,1,Thanh Do,https://www.pexels.com/@dothanhyb,pexels,https://www.pexels.com/photo/nha-khach-hao-gia-hotel-5273872/,https://www.openstreetmap.org/node/4326820491,downloaded,https://images.pexels.com/photos/5273872/pexels-photo-5273872.jpeg?auto=compress&cs=tinysrgb&h=350
khach-san-homestay,danangtrip/locations/dan-oasis-hotel/loc-171__dan-oasis-hotel__p01,downloaded:492934,osm-node-4759000238,https://images.pexels.com/photos/6875472/pexels-photo-6875472.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-171__dan-oasis-hotel__osm-node-4759000238__p01__pexels-6875472.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-171__dan-oasis-hotel__osm-node-4759000238__p01__pexels-6875472.jpg,171,Dan Oasis Hotel,dan-oasis-hotel,inactive,6875472,1,Quang Nguyen Vinh,https://www.pexels.com/@quang-nguyen-vinh-222549,pexels,https://www.pexels.com/photo/aerial-view-of-city-buildings-near-the-ocean-6875472/,https://www.openstreetmap.org/node/4759000238,downloaded,https://images.pexels.com/photos/6875472/pexels-photo-6875472.jpeg?auto=compress&cs=tinysrgb&h=350
khach-san-homestay,danangtrip/locations/danang-backpackers-hostel/loc-172__danang-backpackers-hostel__p01,downloaded:501538,osm-node-4166666089,https://images.pexels.com/photos/5273872/pexels-photo-5273872.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-172__danang-backpackers-hostel__osm-node-4166666089__p01__pexels-5273872.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-172__danang-backpackers-hostel__osm-node-4166666089__p01__pexels-5273872.jpg,172,Danang Backpackers Hostel,danang-backpackers-hostel,inactive,5273872,1,Thanh Do,https://www.pexels.com/@dothanhyb,pexels,https://www.pexels.com/photo/nha-khach-hao-gia-hotel-5273872/,https://www.openstreetmap.org/node/4166666089,downloaded,https://images.pexels.com/photos/5273872/pexels-photo-5273872.jpeg?auto=compress&cs=tinysrgb&h=350
am-thuc-dia-phuong,danangtrip/locations/de-nghia/loc-173__de-nghia__p01,downloaded:391871,osm-node-4118236589,https://images.pexels.com/photos/32831392/pexels-photo-32831392.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-173__de-nghia__osm-node-4118236589__p01__pexels-32831392.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-173__de-nghia__osm-node-4118236589__p01__pexels-32831392.jpg,173,De nghia,de-nghia,inactive,32831392,1,Tuan Vy,https://www.pexels.com/@tuan-vy-903011268,pexels,https://www.pexels.com/photo/street-view-of-vietnamese-restaurant-with-motorbikes-32831392/,https://www.openstreetmap.org/node/4118236589,downloaded,https://images.pexels.com/photos/32831392/pexels-photo-32831392.jpeg?auto=compress&cs=tinysrgb&h=350
check-in-noi-tieng,danangtrip/locations/deo-hai-van/loc-174__deo-hai-van__p01,downloaded:300827,osm-node-1036552571,https://images.pexels.com/photos/14024082/pexels-photo-14024082.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-174__deo-hai-van__osm-node-1036552571__p01__pexels-14024082.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-174__deo-hai-van__osm-node-1036552571__p01__pexels-14024082.jpg,174,Deo Hai Van,deo-hai-van,inactive,14024082,1,Quang Nguyen Vinh,https://www.pexels.com/@quang-nguyen-vinh-222549,pexels,https://www.pexels.com/photo/green-mountains-under-blue-sky-14024082/,https://www.openstreetmap.org/node/1036552571,downloaded,https://images.pexels.com/photos/14024082/pexels-photo-14024082.jpeg?auto=compress&cs=tinysrgb&h=350
khach-san-homestay,danangtrip/locations/diamond-beach/loc-175__diamond-beach__p01,downloaded:492934,osm-node-12119724802,https://images.pexels.com/photos/6875472/pexels-photo-6875472.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-175__diamond-beach__osm-node-12119724802__p01__pexels-6875472.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-175__diamond-beach__osm-node-12119724802__p01__pexels-6875472.jpg,175,Diamond Beach,diamond-beach,inactive,6875472,1,Quang Nguyen Vinh,https://www.pexels.com/@quang-nguyen-vinh-222549,pexels,https://www.pexels.com/photo/aerial-view-of-city-buildings-near-the-ocean-6875472/,https://www.openstreetmap.org/node/12119724802,downloaded,https://images.pexels.com/photos/6875472/pexels-photo-6875472.jpeg?auto=compress&cs=tinysrgb&h=350
am-thuc-dia-phuong,danangtrip/locations/doi-gio/loc-176__doi-gio__p01,downloaded:391871,osm-node-5293335937,https://images.pexels.com/photos/32831392/pexels-photo-32831392.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-176__doi-gio__osm-node-5293335937__p01__pexels-32831392.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-176__doi-gio__osm-node-5293335937__p01__pexels-32831392.jpg,176,Doi gio,doi-gio,inactive,32831392,1,Tuan Vy,https://www.pexels.com/@tuan-vy-903011268,pexels,https://www.pexels.com/photo/street-view-of-vietnamese-restaurant-with-motorbikes-32831392/,https://www.openstreetmap.org/node/5293335937,downloaded,https://images.pexels.com/photos/32831392/pexels-photo-32831392.jpeg?auto=compress&cs=tinysrgb&h=350
khach-san-homestay,danangtrip/locations/dtc-hotel/loc-177__dtc-hotel__p01,downloaded:492934,osm-node-10314394611,https://images.pexels.com/photos/6875472/pexels-photo-6875472.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-177__dtc-hotel__osm-node-10314394611__p01__pexels-6875472.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-177__dtc-hotel__osm-node-10314394611__p01__pexels-6875472.jpg,177,DTC Hotel,dtc-hotel,inactive,6875472,1,Quang Nguyen Vinh,https://www.pexels.com/@quang-nguyen-vinh-222549,pexels,https://www.pexels.com/photo/aerial-view-of-city-buildings-near-the-ocean-6875472/,https://www.openstreetmap.org/node/10314394611,downloaded,https://images.pexels.com/photos/6875472/pexels-photo-6875472.jpeg?auto=compress&cs=tinysrgb&h=350
khach-san-homestay,danangtrip/locations/ecodanang/loc-178__ecodanang__p01,downloaded:492934,osm-node-4287074189,https://images.pexels.com/photos/6875472/pexels-photo-6875472.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-178__ecodanang__osm-node-4287074189__p01__pexels-6875472.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-178__ecodanang__osm-node-4287074189__p01__pexels-6875472.jpg,178,Ecodanang,ecodanang,inactive,6875472,1,Quang Nguyen Vinh,https://www.pexels.com/@quang-nguyen-vinh-222549,pexels,https://www.pexels.com/photo/aerial-view-of-city-buildings-near-the-ocean-6875472/,https://www.openstreetmap.org/node/4287074189,downloaded,https://images.pexels.com/photos/6875472/pexels-photo-6875472.jpeg?auto=compress&cs=tinysrgb&h=350
khach-san-homestay,danangtrip/locations/faifo-hotel/loc-179__faifo-hotel__p01,downloaded:492934,osm-node-4199987426,https://images.pexels.com/photos/6875472/pexels-photo-6875472.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-179__faifo-hotel__osm-node-4199987426__p01__pexels-6875472.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-179__faifo-hotel__osm-node-4199987426__p01__pexels-6875472.jpg,179,Faifo Hotel,faifo-hotel,inactive,6875472,1,Quang Nguyen Vinh,https://www.pexels.com/@quang-nguyen-vinh-222549,pexels,https://www.pexels.com/photo/aerial-view-of-city-buildings-near-the-ocean-6875472/,https://www.openstreetmap.org/node/4199987426,downloaded,https://images.pexels.com/photos/6875472/pexels-photo-6875472.jpeg?auto=compress&cs=tinysrgb&h=350
cong-vien-nuoc,danangtrip/locations/fantasy-park/loc-180__fantasy-park__p01,downloaded:448711,osm-node-10154412164,https://images.pexels.com/photos/14021725/pexels-photo-14021725.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-180__fantasy-park__osm-node-10154412164__p01__pexels-14021725.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-180__fantasy-park__osm-node-10154412164__p01__pexels-14021725.jpg,180,Fantasy Park,fantasy-park,inactive,14021725,1,Quang Nguyen Vinh,https://www.pexels.com/@quang-nguyen-vinh-222549,pexels,https://www.pexels.com/photo/people-standing-near-the-apec-park-14021725/,https://www.openstreetmap.org/node/10154412164,downloaded,https://images.pexels.com/photos/14021725/pexels-photo-14021725.jpeg?auto=compress&cs=tinysrgb&h=350
khach-san-homestay,danangtrip/locations/fedora-hostel/loc-181__fedora-hostel__p01,downloaded:492934,osm-node-11584401669,https://images.pexels.com/photos/6875472/pexels-photo-6875472.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-181__fedora-hostel__osm-node-11584401669__p01__pexels-6875472.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-181__fedora-hostel__osm-node-11584401669__p01__pexels-6875472.jpg,181,Fedora Hostel,fedora-hostel,inactive,6875472,1,Quang Nguyen Vinh,https://www.pexels.com/@quang-nguyen-vinh-222549,pexels,https://www.pexels.com/photo/aerial-view-of-city-buildings-near-the-ocean-6875472/,https://www.openstreetmap.org/node/11584401669,downloaded,https://images.pexels.com/photos/6875472/pexels-photo-6875472.jpeg?auto=compress&cs=tinysrgb&h=350
khach-san-homestay,danangtrip/locations/flora-hotel/loc-182__flora-hotel__p01,downloaded:492934,osm-node-4611974790,https://images.pexels.com/photos/6875472/pexels-photo-6875472.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-182__flora-hotel__osm-node-4611974790__p01__pexels-6875472.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-182__flora-hotel__osm-node-4611974790__p01__pexels-6875472.jpg,182,Flora Hotel,flora-hotel,inactive,6875472,1,Quang Nguyen Vinh,https://www.pexels.com/@quang-nguyen-vinh-222549,pexels,https://www.pexels.com/photo/aerial-view-of-city-buildings-near-the-ocean-6875472/,https://www.openstreetmap.org/node/4611974790,downloaded,https://images.pexels.com/photos/6875472/pexels-photo-6875472.jpeg?auto=compress&cs=tinysrgb&h=350
khach-san-homestay,danangtrip/locations/fusion-suites/loc-183__fusion-suites__p01,downloaded:158175,osm-node-4550531390,https://images.pexels.com/photos/28226576/pexels-photo-28226576.png?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-183__fusion-suites__osm-node-4550531390__p01__pexels-28226576.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-183__fusion-suites__osm-node-4550531390__p01__pexels-28226576.jpg,183,Fusion Suites,fusion-suites,inactive,28226576,1,Tran Tran,https://www.pexels.com/@ola88,pexels,https://www.pexels.com/photo/danang-vietnam-28226576/,https://www.openstreetmap.org/node/4550531390,downloaded,https://images.pexels.com/photos/28226576/pexels-photo-28226576.png?auto=compress&cs=tinysrgb&h=350
am-thuc-dia-phuong,danangtrip/locations/goom-vegan/loc-184__goom-vegan__p01,downloaded:391871,osm-node-5793917955,https://images.pexels.com/photos/32831392/pexels-photo-32831392.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-184__goom-vegan__osm-node-5793917955__p01__pexels-32831392.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-184__goom-vegan__osm-node-5793917955__p01__pexels-32831392.jpg,184,Goom Vegan,goom-vegan,inactive,32831392,1,Tuan Vy,https://www.pexels.com/@tuan-vy-903011268,pexels,https://www.pexels.com/photo/street-view-of-vietnamese-restaurant-with-motorbikes-32831392/,https://www.openstreetmap.org/node/5793917955,downloaded,https://images.pexels.com/photos/32831392/pexels-photo-32831392.jpeg?auto=compress&cs=tinysrgb&h=350
khach-san-homestay,danangtrip/locations/green-balcony-hostel-coffee/loc-185__green-balcony-hostel-coffee__p01,downloaded:189675,osm-node-6054437786,https://images.pexels.com/photos/34347292/pexels-photo-34347292.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-185__green-balcony-hostel-coffee__osm-node-6054437786__p01__pexels-34347292.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-185__green-balcony-hostel-coffee__osm-node-6054437786__p01__pexels-34347292.jpg,185,Green Balcony Hostel & Coffee,green-balcony-hostel-coffee,inactive,34347292,1,Nha van,https://www.pexels.com/@nhavan,pexels,https://www.pexels.com/photo/stylish-vietnamese-coffee-and-plant-on-cafe-table-34347292/,https://www.openstreetmap.org/node/6054437786,downloaded,https://images.pexels.com/photos/34347292/pexels-photo-34347292.jpeg?auto=compress&cs=tinysrgb&h=350
am-thuc-dia-phuong,danangtrip/locations/hai-san-nam-danh/loc-186__hai-san-nam-danh__p01,downloaded:391871,osm-node-6151186386,https://images.pexels.com/photos/32831392/pexels-photo-32831392.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-186__hai-san-nam-danh__osm-node-6151186386__p01__pexels-32831392.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-186__hai-san-nam-danh__osm-node-6151186386__p01__pexels-32831392.jpg,186,Hai san Nam Danh,hai-san-nam-danh,inactive,32831392,1,Tuan Vy,https://www.pexels.com/@tuan-vy-903011268,pexels,https://www.pexels.com/photo/street-view-of-vietnamese-restaurant-with-motorbikes-32831392/,https://www.openstreetmap.org/node/6151186386,downloaded,https://images.pexels.com/photos/32831392/pexels-photo-32831392.jpeg?auto=compress&cs=tinysrgb&h=350
check-in-noi-tieng,danangtrip/locations/hai-van-quan/loc-187__hai-van-quan__p01,downloaded:300827,osm-way-466418347,https://images.pexels.com/photos/14024082/pexels-photo-14024082.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-187__hai-van-quan__osm-way-466418347__p01__pexels-14024082.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-187__hai-van-quan__osm-way-466418347__p01__pexels-14024082.jpg,187,Hai Van Quan,hai-van-quan,inactive,14024082,1,Quang Nguyen Vinh,https://www.pexels.com/@quang-nguyen-vinh-222549,pexels,https://www.pexels.com/photo/green-mountains-under-blue-sky-14024082/,https://www.openstreetmap.org/way/466418347,downloaded,https://images.pexels.com/photos/14024082/pexels-photo-14024082.jpeg?auto=compress&cs=tinysrgb&h=350
khach-san-homestay,danangtrip/locations/hai-yen-hotel/loc-188__hai-yen-hotel__p01,downloaded:501538,osm-node-10294581428,https://images.pexels.com/photos/5273872/pexels-photo-5273872.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-188__hai-yen-hotel__osm-node-10294581428__p01__pexels-5273872.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-188__hai-yen-hotel__osm-node-10294581428__p01__pexels-5273872.jpg,188,Hai Yen Hotel,hai-yen-hotel,inactive,5273872,1,Thanh Do,https://www.pexels.com/@dothanhyb,pexels,https://www.pexels.com/photo/nha-khach-hao-gia-hotel-5273872/,https://www.openstreetmap.org/node/10294581428,downloaded,https://images.pexels.com/photos/5273872/pexels-photo-5273872.jpeg?auto=compress&cs=tinysrgb&h=350
khach-san-homestay,danangtrip/locations/hana-homestay-danang/loc-189__hana-homestay-danang__p01,downloaded:286494,osm-node-10768167105,https://images.pexels.com/photos/27630279/pexels-photo-27630279.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-189__hana-homestay-danang__osm-node-10768167105__p01__pexels-27630279.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-189__hana-homestay-danang__osm-node-10768167105__p01__pexels-27630279.jpg,189,Hana Homestay Danang,hana-homestay-danang,inactive,27630279,1,Duc Nguyen,https://www.pexels.com/@duc-nguyen-400576574,pexels,https://www.pexels.com/photo/a-woman-sitting-in-a-round-window-in-a-small-house-27630279/,https://www.openstreetmap.org/node/10768167105,downloaded,https://images.pexels.com/photos/27630279/pexels-photo-27630279.jpeg?auto=compress&cs=tinysrgb&h=350
am-thuc-dia-phuong,danangtrip/locations/hang-s-kitchen/loc-190__hang-s-kitchen__p01,downloaded:391871,osm-node-4694652890,https://images.pexels.com/photos/32831392/pexels-photo-32831392.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-190__hang-s-kitchen__osm-node-4694652890__p01__pexels-32831392.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-190__hang-s-kitchen__osm-node-4694652890__p01__pexels-32831392.jpg,190,Hang's Kitchen,hang-s-kitchen,inactive,32831392,1,Tuan Vy,https://www.pexels.com/@tuan-vy-903011268,pexels,https://www.pexels.com/photo/street-view-of-vietnamese-restaurant-with-motorbikes-32831392/,https://www.openstreetmap.org/node/4694652890,downloaded,https://images.pexels.com/photos/32831392/pexels-photo-32831392.jpeg?auto=compress&cs=tinysrgb&h=350
am-thuc-dia-phuong,danangtrip/locations/hau-sua-tom-hum/loc-191__hau-sua-tom-hum__p01,downloaded:391871,osm-node-4351989390,https://images.pexels.com/photos/32831392/pexels-photo-32831392.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-191__hau-sua-tom-hum__osm-node-4351989390__p01__pexels-32831392.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-191__hau-sua-tom-hum__osm-node-4351989390__p01__pexels-32831392.jpg,191,Hau Sua & Tom Hum,hau-sua-tom-hum,inactive,32831392,1,Tuan Vy,https://www.pexels.com/@tuan-vy-903011268,pexels,https://www.pexels.com/photo/street-view-of-vietnamese-restaurant-with-motorbikes-32831392/,https://www.openstreetmap.org/node/4351989390,downloaded,https://images.pexels.com/photos/32831392/pexels-photo-32831392.jpeg?auto=compress&cs=tinysrgb&h=350
khach-san-homestay,danangtrip/locations/herriott/loc-192__herriott__p01,downloaded:158175,osm-node-6544450819,https://images.pexels.com/photos/28226576/pexels-photo-28226576.png?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-192__herriott__osm-node-6544450819__p01__pexels-28226576.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-192__herriott__osm-node-6544450819__p01__pexels-28226576.jpg,192,Herriott,herriott,inactive,28226576,1,Tran Tran,https://www.pexels.com/@ola88,pexels,https://www.pexels.com/photo/danang-vietnam-28226576/,https://www.openstreetmap.org/node/6544450819,downloaded,https://images.pexels.com/photos/28226576/pexels-photo-28226576.png?auto=compress&cs=tinysrgb&h=350
khach-san-homestay,danangtrip/locations/hilary-hotel/loc-193__hilary-hotel__p01,downloaded:322828,osm-node-6712140863,https://images.pexels.com/photos/1207515/pexels-photo-1207515.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-193__hilary-hotel__osm-node-6712140863__p01__pexels-1207515.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-193__hilary-hotel__osm-node-6712140863__p01__pexels-1207515.jpg,193,Hilary Hotel,hilary-hotel,inactive,1207515,1,Min An,https://www.pexels.com/@minan1398,pexels,https://www.pexels.com/photo/concrete-structures-next-to-each-other-1207515/,https://www.openstreetmap.org/node/6712140863,downloaded,https://images.pexels.com/photos/1207515/pexels-photo-1207515.jpeg?auto=compress&cs=tinysrgb&h=350
khach-san-homestay,danangtrip/locations/hilton-garden-inn-da-nang/loc-194__hilton-garden-inn-da-nang__p01,downloaded:492934,osm-node-6125276061,https://images.pexels.com/photos/6875472/pexels-photo-6875472.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-194__hilton-garden-inn-da-nang__osm-node-6125276061__p01__pexels-6875472.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-194__hilton-garden-inn-da-nang__osm-node-6125276061__p01__pexels-6875472.jpg,194,Hilton Garden Inn Da Nang,hilton-garden-inn-da-nang,inactive,6875472,1,Quang Nguyen Vinh,https://www.pexels.com/@quang-nguyen-vinh-222549,pexels,https://www.pexels.com/photo/aerial-view-of-city-buildings-near-the-ocean-6875472/,https://www.openstreetmap.org/node/6125276061,downloaded,https://images.pexels.com/photos/6875472/pexels-photo-6875472.jpeg?auto=compress&cs=tinysrgb&h=350
khach-san-homestay,danangtrip/locations/hoang-phuong-hotel/loc-195__hoang-phuong-hotel__p01,downloaded:501538,osm-node-4249901095,https://images.pexels.com/photos/5273872/pexels-photo-5273872.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-195__hoang-phuong-hotel__osm-node-4249901095__p01__pexels-5273872.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-195__hoang-phuong-hotel__osm-node-4249901095__p01__pexels-5273872.jpg,195,Hoang Phuong Hotel,hoang-phuong-hotel,inactive,5273872,1,Thanh Do,https://www.pexels.com/@dothanhyb,pexels,https://www.pexels.com/photo/nha-khach-hao-gia-hotel-5273872/,https://www.openstreetmap.org/node/4249901095,downloaded,https://images.pexels.com/photos/5273872/pexels-photo-5273872.jpeg?auto=compress&cs=tinysrgb&h=350
khach-san-homestay,danangtrip/locations/hodi-hotel/loc-196__hodi-hotel__p01,downloaded:492934,osm-node-12147633201,https://images.pexels.com/photos/6875472/pexels-photo-6875472.jpeg?auto=compress&cs=tinysrgb&dpr=2&h=650&w=940,loc-196__hodi-hotel__osm-node-12147633201__p01__pexels-6875472.jpg,D:\DATN\DATN_Tài liệu\data-center\media-assets\cloudinary-staging\locations\2026-06-04-overpass-published-inactive\originals\loc-196__hodi-hotel__osm-node-12147633201__p01__pexels-6875472.jpg,196,Hodi Hotel,hodi-hotel,inactive,6875472,1,Quang Nguyen Vinh,https://www.pexels.com/@quang-nguyen-vinh-222549,pexels,https://www.pexels.com/photo/aerial-view-of-city-buildings-near-the-ocean-6875472/,https://www.openstreetmap.org/node/12147633201,downloaded,https://images.pexels.com/photos/6875472/pexels-photo-6875472.jpeg?auto=compress&cs=tinysrgb&h=350
