id,entity_type,external_id,name,address,latitude,longitude,category,has_image_candidate,duplicate_source_table,duplicate_source_id,duplicate_match_score,score,review_bucket,review_reasons,source_url
4,location,osm-node-2177056870,Thac Toc Tien,Da Nang,16.0244662,108.0262303,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/2177056870
5,location,osm-node-4172034499,Non Nuoc Beach,Da Nang,16.0205336,108.261744,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/4172034499
7,location,osm-node-4436290892,Danang and sea viewpoint,Da Nang,16.184926,108.1368673,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/4436290892
10,location,osm-node-4924323121,Fishing Village and Fleet,Da Nang,16.1017543,108.2589632,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate;lodging_manual_review,https://www.openstreetmap.org/node/4924323121
11,location,osm-node-5072875821,Love Bridge,Da Nang,16.0513135,108.2309046,check-in-noi-tieng,False,locations,16,70.00,0,duplicate_reject_or_link,weak_address;missing_image_candidate;duplicate_match,https://www.openstreetmap.org/node/5072875821
12,location,osm-node-5272117924,Dragon Bridge West Viewpoint,Da Nang,16.0616142,108.2245243,check-in-noi-tieng,False,locations,24,70.00,0,duplicate_reject_or_link,weak_address;missing_image_candidate;duplicate_match,https://www.openstreetmap.org/node/5272117924
13,location,osm-node-5272117925,Fishing Boats,Da Nang,16.0661735,108.2294201,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/5272117925
14,location,osm-node-5272119321,Dragon Bridge East Viewpoint,Da Nang,16.0618067,108.2298562,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/5272119321
15,location,osm-node-5273998822,Cau Tien Son,Da Nang,16.0352694,108.2352722,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/5273998822
17,location,osm-node-5273998830,Day & Night Viewpoint,Da Nang,16.0577748,108.2296131,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/5273998830
19,location,osm-node-5273999125,River Viewpoint,Da Nang,16.0749403,108.2247139,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/5273999125
20,location,osm-node-5273999621,Giant Egg Plants,Da Nang,16.0748758,108.2245799,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/5273999621
22,location,osm-node-5281444722,Basket Boats,Da Nang,16.1020467,108.2602185,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/5281444722
23,location,osm-node-5286977425,Nui Than Tai,Da Nang,15.9681262,108.0196301,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/5286977425
24,location,osm-node-5383428522,Khu Du Lich Sinh Thai Suoi Luong,Da Nang,16.1559167,108.1098007,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/5383428522
27,location,osm-node-6290544486,Da Nang view,Da Nang,16.126902,108.2458831,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/6290544486
28,location,osm-node-6346457485,Bay View,Da Nang,16.1042359,108.3077299,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/6346457485
29,location,osm-node-6346486685,Cay da dai thu,Da Nang,16.1226157,108.3316779,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/6346486685
30,location,osm-node-6512888885,Cementerio militar franco-espanol de Y Pha Nho,Da Nang,16.1223304,108.2200384,bao-tang-di-tich,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/6512888885
31,location,osm-node-6528451001,Cay da Do Xu,Da Nang,16.0276784,108.2218873,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/6528451001
34,location,osm-node-7505801985,Great Viewpoint,Da Nang,16.0922667,108.224322,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/7505801985
40,location,osm-node-8032205986,Headland and View of Hai Van Mountains,Da Nang,16.1537132,108.2489294,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/8032205986
43,location,osm-node-8041992686,Sunken Ship,Da Nang,16.1440025,108.2304513,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/8041992686
44,location,osm-node-8041992688,Great of Hai Van Mountains,Da Nang,16.1430935,108.2361529,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/8041992688
49,location,osm-node-8344961818,Amazing Valley Viewpoint,Da Nang,16.0586525,108.0148707,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/8344961818
50,location,osm-node-8345051017,Amazing Valley Viewpoint,Da Nang,16.0608673,108.013933,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/8345051017
51,location,osm-node-8345051317,End of the Proper Road,Da Nang,16.0571299,108.0305535,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/8345051317
54,location,osm-node-8382814417,Great View of Da Nang Bay,Da Nang,16.1389474,108.1077126,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/8382814417
55,location,osm-node-8385783217,End of the Road?,Da Nang,16.1943855,108.0870258,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/8385783217
57,location,osm-node-8385783219,Great View of Son Tra and Da Nang Bay,Da Nang,16.1533288,108.095213,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/8385783219
58,location,osm-node-8397068517,Highest Point of the Hai Van Road,Da Nang,16.1825575,108.0856529,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/8397068517
59,location,osm-node-8459986717,Great Mountain and Lake Viewpoint,Da Nang,15.9836156,108.0901336,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/8459986717
60,location,osm-node-8459986817,Dam and Lake Viewpoint,Da Nang,15.9783501,108.0785409,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/8459986817
65,location,osm-node-8520834017,A Couple of Fjords to Cross Here,Da Nang,16.1492858,108.060537,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/8520834017
67,location,osm-node-8532747217,Secret Beach,Da Nang,16.194213,108.1690132,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/8532747217
68,location,osm-node-8625661017,Misty Mountains,Da Nang,16.059721,108.0111323,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/8625661017
70,location,osm-node-8634096418,Great Mountain Views on Uphill Path,Da Nang,15.9813252,107.9652689,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/8634096418
71,location,osm-node-8639646817,Great View of Hoa Trung Reservoir and Son Tra,Da Nang,16.072922,108.0302849,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/8639646817
72,location,osm-node-8639646917,"Great View of Son Tra, Hoa Trung Reservoir and Da Nang Graveyard",Da Nang,16.0746393,108.026623,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/8639646917
73,location,osm-node-8649471017,Cape and View of the Bay,Da Nang,16.1183642,108.337563,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/8649471017
76,location,osm-node-8678722617,Beginning of Uphill Trail,Da Nang,16.04012,108.0460365,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/8678722617
77,location,osm-node-8680939217,Closed War Bunker,Da Nang,16.0391426,108.0439723,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/8680939217
78,location,osm-node-8680939218,Beautiful View of Hoa Trung Reservoir and Son Tra,Da Nang,16.0775838,108.0327157,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/8680939218
79,location,osm-node-8686623717,Numerous War Bunkers and Gun Placements,Da Nang,16.1646167,108.1277212,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/8686623717
80,location,osm-node-8700412519,Road Ends and Footpath Begins Here,Da Nang,16.067843,108.0343304,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/8700412519
81,location,osm-node-8702003818,Lovely View of the Valley,Da Nang,16.0710944,108.0292003,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/8702003818
82,location,osm-node-8713712417,Great View of the Bay,Da Nang,16.1732051,108.0927382,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/8713712417
83,location,osm-node-8715425518,Great Valley Viewpoint,Da Nang,16.1356185,108.0857273,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/8715425518
84,location,osm-node-8715429117,Great Valley Viewpoint,Da Nang,16.1295543,108.0888502,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/8715429117
85,location,osm-node-8715429118,Great View of the Bay,Da Nang,16.1315656,108.0893829,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/8715429118
86,location,osm-node-8715429217,Amazing Valley Viewpoint,Da Nang,16.1367984,108.0894967,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/8715429217
87,location,osm-node-8727034718,Great View Looking Towards Hai Van Mountains,Da Nang,16.1216141,108.0971787,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/8727034718
88,location,osm-node-8730209417,Great View of the Bay,Da Nang,16.1267549,108.0942769,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/8730209417
89,location,osm-node-8740267017,Great View of the Valley,Da Nang,16.1445466,108.068875,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/8740267017
90,location,osm-node-8740267117,Mountain Stream and Waterfall,Da Nang,16.1577726,108.073156,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/8740267117
91,location,osm-node-8757278219,Great Valley View,Da Nang,16.1485162,108.0589073,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/8757278219
96,location,osm-node-8771291917,Amazing Valley and River View,Da Nang,16.1469226,108.0688889,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/8771291917
97,location,osm-node-8785078417,Great View of the Valley and the Bay,Da Nang,16.1346787,108.0806251,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/8785078417
98,location,osm-node-8785078517,Great View of the Valley and Cu De River,Da Nang,16.1355606,108.0791996,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/8785078517
99,location,osm-node-8785078518,Great Place for Snorkelling Next to the Rocks,Da Nang,16.1597371,108.1372257,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/8785078518
100,location,osm-node-8841056618,Crossroads Going West and South West,Da Nang,16.1268929,108.0839936,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/8841056618
101,location,osm-node-8841058418,Great View Looking Towards Hoa Trung,Da Nang,16.1265512,108.0787053,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/8841058418
102,location,osm-node-8841060117,Great Views of Son Tra and Da Nang Graveyard,Da Nang,16.0354157,108.1452889,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/8841060117
103,location,osm-node-8841060217,Gravel Road and Ford Across the Road,Da Nang,16.1243642,108.0857102,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/8841060217
104,location,osm-node-8841060218,Great View Looking Towards Hai Van,Da Nang,16.1269921,108.080954,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/8841060218
105,location,osm-node-8841737718,Great View of the Back of Bana Hills,Da Nang,16.0077062,107.9637018,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/8841737718
107,location,osm-node-8874361417,Steeper Central Path to Climb Up,Da Nang,16.1318491,108.0791326,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/8874361417
108,location,osm-node-8880291417,Dam Across the Lake,Da Nang,15.9873685,108.0904809,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/8880291417
110,location,osm-node-9653941217,Dinh Dong Museum and Cafe,Da Nang,16.1012126,108.2755096,bao-tang-di-tich,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/9653941217
112,location,osm-node-10603622205,Pont main,Da Nang,16.0520775,108.2156357,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/10603622205
113,location,osm-node-10709724107,Lang da my nghe Non Nuoc,Da Nang,16.0009523,108.2666434,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/10709724107
114,location,osm-node-10709738005,Lang chieu Cam Ne,Da Nang,15.9867322,108.1772823,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/10709738005
115,location,osm-node-10709738105,Lang nuoc mam Nam O,Da Nang,16.1128315,108.1300902,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/10709738105
116,location,osm-node-10873187605,Sunworld Amusement Park Ba Na Hills,Da Nang,16.0257483,108.0311553,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/10873187605
117,location,osm-node-11161070774,Dragon's Tail,Da Nang,16.06108,108.2248167,check-in-noi-tieng,False,locations,31,70.00,0,duplicate_reject_or_link,weak_address;missing_image_candidate;duplicate_match,https://www.openstreetmap.org/node/11161070774
118,location,osm-node-11161070775,Dragon's Head (Fire Show),Da Nang,16.0612476,108.2296554,check-in-noi-tieng,False,locations,36,70.00,0,duplicate_reject_or_link,weak_address;missing_image_candidate;duplicate_match,https://www.openstreetmap.org/node/11161070775
119,location,osm-node-11176025737,Lang Bich hoa Da Nang,Da Nang,16.0607097,108.2200254,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/11176025737
120,location,osm-node-11359603957,Nam Son Pagoda,Da Nang,15.9987986,108.2051036,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/11359603957
122,location,osm-node-11628670169,Covered rocks,Da Nang,16.1186467,108.1307991,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/11628670169
123,location,osm-node-11628679569,fishing boats,Da Nang,16.1172763,108.1319496,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/11628679569
124,location,osm-node-11832500969,Rao chan,Da Nang,16.1167482,108.3084376,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/11832500969
125,location,osm-node-11876463269,Fishing harbor,Da Nang,16.1034054,108.2392611,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/11876463269
126,location,osm-node-11934169470,Queen Cobra,Da Nang,16.0432987,108.22599,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/11934169470
128,location,osm-node-12622064034,Marble Mountains Museum,Da Nang,16.003907,108.2660314,bao-tang-di-tich,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/12622064034
129,location,osm-node-12701646101,Son Tra view,Da Nang,16.109214,108.2517721,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/12701646101
130,location,osm-node-12701675501,Small waterfall,Da Nang,16.1145234,108.2556163,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/12701675501
131,location,osm-node-12815941401,7 wonders,Da Nang,16.0988101,108.2244144,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/12815941401
132,location,osm-node-13261644768,Nha Trung bay Hoang Sa,Da Nang,16.0935205,108.2512559,bao-tang-di-tich,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/13261644768
133,location,osm-node-13525483833,Hard to climb,Da Nang,16.0039418,108.2633507,check-in-noi-tieng,False,locations,21,80.00,0,duplicate_reject_or_link,weak_address;missing_image_candidate;duplicate_match,https://www.openstreetmap.org/node/13525483833
134,location,osm-node-13531850361,Old Jets,Da Nang,16.0351948,108.2037811,bao-tang-di-tich,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/13531850361
135,location,osm-node-13677406601,"Memorial to the victims of the Flight 229 plane crash on March 15, 1979.",Da Nang,16.121001,108.2572286,bao-tang-di-tich,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/13677406601
141,location,osm-way-204790989,Cho Con,"Quan Hai Chau, Da Nang",16.0681703,108.2145338,check-in-noi-tieng,False,locations,91,80.00,2,duplicate_reject_or_link,missing_image_candidate;duplicate_match,https://www.openstreetmap.org/way/204790989
143,location,osm-way-302872188,Bao tang Nghe thuat Dieu khac Cham Da Nang,"Duong Bach Dang, Da Nang",16.0601964,108.223168,bao-tang-di-tich,False,locations,24,70.00,2,duplicate_reject_or_link,missing_image_candidate;duplicate_match,https://www.openstreetmap.org/way/302872188
145,location,osm-way-359114064,Sun World Ba Na Hills,Da Nang,15.9956307,107.9897217,cong-vien-nuoc,False,locations,23,70.00,0,duplicate_reject_or_link,weak_address;missing_image_candidate;duplicate_match,https://www.openstreetmap.org/way/359114064
146,location,osm-way-420947244,Quan Am,Da Nang,16.0996857,108.2770161,bao-tang-di-tich,False,locations,20,70.00,0,duplicate_reject_or_link,weak_address;missing_image_candidate;duplicate_match,https://www.openstreetmap.org/way/420947244
148,location,osm-way-542867598,Luna Castle,Da Nang,15.9930651,107.9921265,bao-tang-di-tich,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/way/542867598
151,location,osm-way-694831926,Cau Rong,Da Nang,16.0611683,108.2278981,check-in-noi-tieng,False,locations,14,80.00,0,duplicate_reject_or_link,weak_address;missing_image_candidate;duplicate_match,https://www.openstreetmap.org/way/694831926
152,location,osm-way-1109970009,Nha tho Saint Denis,Da Nang,15.997358,107.9877992,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/way/1109970009
154,location,osm-way-1331565206,Dai Tuong niem Liet sy thanh pho Da Nang,Da Nang,16.0409714,108.2243231,bao-tang-di-tich,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/way/1331565206
155,location,osm-way-1368599361,Bao tang Da Nang,"42, Duong Tran Phu, Da Nang",16.0748319,108.2239805,bao-tang-di-tich,False,locations,25,70.00,2,duplicate_reject_or_link,missing_image_candidate;duplicate_match,https://www.openstreetmap.org/way/1368599361
156,location,osm-way-1474610279,Old Water Tower,Da Nang,16.1021807,108.2472638,check-in-noi-tieng,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/way/1474610279
157,location,osm-way-1481663044,Ban sao nha san,Da Nang,16.0472363,108.217429,bao-tang-di-tich,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/way/1481663044
158,location,osm-way-1511011826,Louvre,Da Nang,15.9951834,107.9897584,check-in-noi-tieng,False,locations,23,80.00,0,duplicate_reject_or_link,weak_address;missing_image_candidate;duplicate_match,https://www.openstreetmap.org/way/1511011826
161,restaurant,osm-node-1992479743,Tao Do,Da Nang,16.0568235,108.2207613,am-thuc-dia-phuong,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/1992479743
163,restaurant,osm-node-2747371589,Mr Duc's,Da Nang,16.0660927,108.2233715,am-thuc-dia-phuong,False,locations,19,70.00,0,duplicate_reject_or_link,weak_address;missing_image_candidate;duplicate_match,https://www.openstreetmap.org/node/2747371589
171,restaurant,osm-node-3628855206,HQ Thai Food,"9, Yen Bai, Da Nang",16.0697702,108.2229678,am-thuc-dia-phuong,False,locations,97,70.00,2,duplicate_reject_or_link,missing_image_candidate;duplicate_match,https://www.openstreetmap.org/node/3628855206
174,restaurant,osm-node-3893467887,Karma Waters,Da Nang,16.0765579,108.2203123,am-thuc-dia-phuong,False,locations,46,80.00,0,duplicate_reject_or_link,weak_address;missing_image_candidate;duplicate_match,https://www.openstreetmap.org/node/3893467887
184,restaurant,osm-node-4259583468,Au Lac,Da Nang,16.0711878,108.2174617,am-thuc-dia-phuong,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/4259583468
186,restaurant,osm-node-4267912389,Tran,"4, Le Duan, Da Nang",16.0717989,108.2226291,am-thuc-dia-phuong,False,locations,15,70.00,2,duplicate_reject_or_link,missing_image_candidate;duplicate_match,https://www.openstreetmap.org/node/4267912389
187,restaurant,osm-node-4279350990,Pho Bac Hai,Da Nang,16.0662091,108.2238218,am-thuc-dia-phuong,False,locations,75,80.00,0,duplicate_reject_or_link,weak_address;missing_image_candidate;duplicate_match,https://www.openstreetmap.org/node/4279350990
190,restaurant,osm-node-4281430501,Be Man,Da Nang,16.0818092,108.2472755,am-thuc-dia-phuong,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/4281430501
191,restaurant,osm-node-4289580589,KFC,Da Nang,16.0712358,108.2185085,am-thuc-dia-phuong,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/4289580589
192,restaurant,osm-node-4326474789,Banh trang Tran,Da Nang,16.0692226,108.205109,am-thuc-dia-phuong,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/4326474789
199,restaurant,osm-node-4352266389,Burger Bros,Da Nang,16.0485431,108.246541,am-thuc-dia-phuong,False,locations,48,100.00,0,duplicate_reject_or_link,weak_address;missing_image_candidate;duplicate_match,https://www.openstreetmap.org/node/4352266389
200,restaurant,osm-node-4352266689,Nha hang nam hien,Da Nang,16.0560809,108.2452639,am-thuc-dia-phuong,False,,,,5,manual_review,weak_address;missing_image_candidate,https://www.openstreetmap.org/node/4352266689
204,restaurant,osm-node-4378701501,quan pho hong,"19, Ly Tu Trong, Da Nang",16.0775502,108.2217728,am-thuc-dia-phuong,False,locations,54,70.00,2,duplicate_reject_or_link,missing_image_candidate;duplicate_match,https://www.openstreetmap.org/node/4378701501
208,restaurant,osm-node-4430018990,LUNA pub,Da Nang,16.0798099,108.223011,am-thuc-dia-phuong,False,locations,96,70.00,0,duplicate_reject_or_link,weak_address;missing_image_candidate;duplicate_match,https://www.openstreetmap.org/node/4430018990
209,restaurant,osm-node-4430043290,Sofia Restaurant,"Pham Van Dong, Da Nang",16.0705038,108.2423861,am-thuc-dia-phuong,False,locations,49,100.00,2,duplicate_reject_or_link,missing_image_candidate;duplicate_match,https://www.openstreetmap.org/node/4430043290
